date,ingredient,sales
2023-02-03,Mushroom,79
2023-02-03,Oil,123
2023-02-03,Onion,107
2023-02-03,Pasta,124
2023-02-03,Potato,131
2023-02-03,Rice,125
2023-02-03,Salt,67
2023-02-03,Spinach,85
2023-02-03,Sugar,96
2023-02-03,Tomato,164
2023-02-04,Basil,52
2023-02-04,Beef,198
2023-02-04,Bell Pepper,109
2023-02-04,Bread,99
2023-02-04,Broccoli,70
2023-02-04,Butter,99
2023-02-04,Cabbage,67
2023-02-04,Carrot,103
2023-02-04,Cheese,129
2023-02-04,Chicken,215
2023-02-04,Cilantro,56
2023-02-04,Eggs,188
2023-02-04,Fish,149
2023-02-04,Flour,84
2023-02-04,Garlic,53
2023-02-04,Ginger,44
2023-02-04,Lemon,66
2023-02-04,Lettuce,100
2023-02-04,Lime,60
2023-02-04,Milk,118
2023-02-04,Mushroom,76
2023-02-04,Oil,96
2023-02-04,Onion,116
2023-02-04,Pasta,120
2023-02-04,Potato,95
2023-02-04,Rice,136
2023-02-04,Salt,63
2023-02-04,Spinach,66
2023-02-04,Sugar,81
2023-02-04,Tomato,161
2023-02-05,Basil,49
2023-02-05,Beef,158
2023-02-05,Bell Pepper,91
2023-02-05,Bread,115
2023-02-05,Broccoli,78
2023-02-05,Butter,95
2023-02-05,Cabbage,69
2023-02-05,Carrot,111
2023-02-05,Cheese,131
2023-02-05,Chicken,232
2023-02-05,Cilantro,48
2023-02-05,Eggs,148
2023-02-05,Fish,154
2023-02-05,Flour,95
2023-02-05,Garlic,56
2023-02-05,Ginger,51
2023-02-05,Lemon,69
2023-02-05,Lettuce,88
2023-02-05,Lime,60
2023-02-05,Milk,155
2023-02-05,Mushroom,71
2023-02-05,Oil,111
2023-02-05,Onion,131
2023-02-05,Pasta,106
2023-02-05,Potato,85
2023-02-05,Rice,130
2023-02-05,Salt,58
2023-02-05,Spinach,76
2023-02-05,Sugar,77
2023-02-05,Tomato,147
2023-02-06,Basil,58
2023-02-06,Beef,199
2023-02-06,Bell Pepper,111
2023-02-06,Bread,116
2023-02-06,Broccoli,91
2023-02-06,Butter,116
2023-02-06,Cabbage,76
2023-02-06,Carrot,115
2023-02-06,Cheese,159
2023-02-06,Chicken,232
2023-02-06,Cilantro,71
2023-02-06,Eggs,177
2023-02-06,Fish,179
2023-02-06,Flour,78
2023-02-06,Garlic,73
2023-02-06,Ginger,59
2023-02-06,Lemon,69
2023-02-06,Lettuce,114
2023-02-06,Lime,77
2023-02-06,Milk,122
2023-02-06,Mushroom,91
2023-02-06,Oil,123
2023-02-06,Onion,134
2023-02-06,Pasta,128
2023-02-06,Potato,127
2023-02-06,Rice,142
2023-02-06,Salt,77
2023-02-06,Spinach,82
2023-02-06,Sugar,102
2023-02-06,Tomato,163
2023-02-07,Basil,79
2023-02-07,Beef,189
2023-02-07,Bell Pepper,121
2023-02-07,Bread,126
2023-02-07,Broccoli,112
2023-02-07,Butter,119
2023-02-07,Cabbage,91
2023-02-07,Carrot,138
2023-02-07,Cheese,174
2023-02-07,Chicken,242
2023-02-07,Cilantro,86
2023-02-07,Eggs,171
2023-02-07,Fish,204
2023-02-07,Flour,118
2023-02-07,Garlic,92
2023-02-07,Ginger,69
2023-02-07,Lemon,88
2023-02-07,Lettuce,114
2023-02-07,Lime,83
2023-02-07,Milk,150
2023-02-07,Mushroom,102
2023-02-07,Oil,122
2023-02-07,Onion,152
2023-02-07,Pasta,133
2023-02-07,Potato,153
2023-02-07,Rice,154
2023-02-07,Salt,92
2023-02-07,Spinach,102
2023-02-07,Sugar,111
2023-02-07,Tomato,177
2023-02-08,Basil,88
2023-02-08,Beef,189
2023-02-08,Bell Pepper,121
2023-02-08,Bread,149
2023-02-08,Broccoli,101
2023-02-08,Butter,131
2023-02-08,Cabbage,102
2023-02-08,Carrot,131
2023-02-08,Cheese,163
2023-02-08,Chicken,220
2023-02-08,Cilantro,89
2023-02-08,Eggs,209
2023-02-08,Fish,207
2023-02-08,Flour,137
2023-02-08,Garlic,77
2023-02-08,Ginger,67
2023-02-08,Lemon,91
2023-02-08,Lettuce,113
2023-02-08,Lime,87
2023-02-08,Milk,192
2023-02-08,Mushroom,103
2023-02-08,Oil,137
2023-02-08,Onion,169
2023-02-08,Pasta,107
2023-02-08,Potato,119
2023-02-08,Rice,149
2023-02-08,Salt,83
2023-02-08,Spinach,91
2023-02-08,Sugar,93
2023-02-08,Tomato,178
2023-02-09,Basil,71
2023-02-09,Beef,176
2023-02-09,Bell Pepper,108
2023-02-09,Bread,140
2023-02-09,Broccoli,91
2023-02-09,Butter,119
2023-02-09,Cabbage,78
2023-02-09,Carrot,125
2023-02-09,Cheese,151
2023-02-09,Chicken,243
2023-02-09,Cilantro,74
2023-02-09,Eggs,199
2023-02-09,Fish,160
2023-02-09,Flour,98
2023-02-09,Garlic,66
2023-02-09,Ginger,64
2023-02-09,Lemon,81
2023-02-09,Lettuce,104
2023-02-09,Lime,81
2023-02-09,Milk,151
2023-02-09,Mushroom,92
2023-02-09,Oil,104
2023-02-09,Onion,148
2023-02-09,Pasta,125
2023-02-09,Potato,150
2023-02-09,Rice,133
2023-02-09,Salt,86
2023-02-09,Spinach,91
2023-02-09,Sugar,90
2023-02-09,Tomato,186
2023-02-10,Basil,56
2023-02-10,Beef,208
2023-02-10,Bell Pepper,102
2023-02-10,Bread,120
2023-02-10,Broccoli,100
2023-02-10,Butter,94
2023-02-10,Cabbage,63
2023-02-10,Carrot,113
2023-02-10,Cheese,142
2023-02-10,Chicken,197
2023-02-10,Cilantro,62
2023-02-10,Eggs,191
2023-02-10,Fish,157
2023-02-10,Flour,99
2023-02-10,Garlic,58
2023-02-10,Ginger,49
2023-02-10,Lemon,72
2023-02-10,Lettuce,96
2023-02-10,Lime,72
2023-02-10,Milk,145
2023-02-10,Mushroom,82
2023-02-10,Oil,105
2023-02-10,Onion,126
2023-02-10,Pasta,100
2023-02-10,Potato,114
2023-02-10,Rice,157
2023-02-10,Salt,74
2023-02-10,Spinach,68
2023-02-10,Sugar,86
2023-02-10,Tomato,163
2023-02-11,Basil,43
2023-02-11,Beef,169
2023-02-11,Bell Pepper,86
2023-02-11,Bread,121
2023-02-11,Broccoli,91
2023-02-11,Butter,99
2023-02-11,Cabbage,67
2023-02-11,Carrot,102
2023-02-11,Cheese,147
2023-02-11,Chicken,195
2023-02-11,Cilantro,62
2023-02-11,Eggs,144
2023-02-11,Fish,147
2023-02-11,Flour,95
2023-02-11,Garlic,62
2023-02-11,Ginger,41
2023-02-11,Lemon,54
2023-02-11,Lettuce,104
2023-02-11,Lime,53
2023-02-11,Milk,127
2023-02-11,Mushroom,85
2023-02-11,Oil,110
2023-02-11,Onion,107
2023-02-11,Pasta,107
2023-02-11,Potato,111
2023-02-11,Rice,105
2023-02-11,Salt,66
2023-02-11,Spinach,66
2023-02-11,Sugar,59
2023-02-11,Tomato,145
2023-02-12,Basil,45
2023-02-12,Beef,184
2023-02-12,Bell Pepper,98
2023-02-12,Bread,125
2023-02-12,Broccoli,91
2023-02-12,Butter,101
2023-02-12,Cabbage,62
2023-02-12,Carrot,112
2023-02-12,Cheese,182
2023-02-12,Chicken,188
2023-02-12,Cilantro,47
2023-02-12,Eggs,169
2023-02-12,Fish,178
2023-02-12,Flour,90
2023-02-12,Garlic,56
2023-02-12,Ginger,43
2023-02-12,Lemon,55
2023-02-12,Lettuce,79
2023-02-12,Lime,45
2023-02-12,Milk,145
2023-02-12,Mushroom,66
2023-02-12,Oil,94
2023-02-12,Onion,127
2023-02-12,Pasta,108
2023-02-12,Potato,123
2023-02-12,Rice,123
2023-02-12,Salt,72
2023-02-12,Spinach,78
2023-02-12,Sugar,81
2023-02-12,Tomato,165
2023-02-13,Basil,57
2023-02-13,Beef,184
2023-02-13,Bell Pepper,109
2023-02-13,Bread,125
2023-02-13,Broccoli,95
2023-02-13,Butter,118
2023-02-13,Cabbage,80
2023-02-13,Carrot,118
2023-02-13,Cheese,158
2023-02-13,Chicken,214
2023-02-13,Cilantro,63
2023-02-13,Eggs,164
2023-02-13,Fish,176
2023-02-13,Flour,110
2023-02-13,Garlic,73
2023-02-13,Ginger,57
2023-02-13,Lemon,70
2023-02-13,Lettuce,105
2023-02-13,Lime,67
2023-02-13,Milk,148
2023-02-13,Mushroom,87
2023-02-13,Oil,113
2023-02-13,Onion,168
2023-02-13,Pasta,118
2023-02-13,Potato,139
2023-02-13,Rice,144
2023-02-13,Salt,81
2023-02-13,Spinach,79
2023-02-13,Sugar,98
2023-02-13,Tomato,174
2023-02-14,Basil,68
2023-02-14,Beef,237
2023-02-14,Bell Pepper,120
2023-02-14,Bread,150
2023-02-14,Broccoli,109
2023-02-14,Butter,116
2023-02-14,Cabbage,82
2023-02-14,Carrot,129
2023-02-14,Cheese,161
2023-02-14,Chicken,225
2023-02-14,Cilantro,67
2023-02-14,Eggs,184
2023-02-14,Fish,182
2023-02-14,Flour,115
2023-02-14,Garlic,75
2023-02-14,Ginger,69
2023-02-14,Lemon,77
2023-02-14,Lettuce,114
2023-02-14,Lime,79
2023-02-14,Milk,156
2023-02-14,Mushroom,86
2023-02-14,Oil,134
2023-02-14,Onion,156
2023-02-14,Pasta,131
2023-02-14,Potato,153
2023-02-14,Rice,152
2023-02-14,Salt,97
2023-02-14,Spinach,105
2023-02-14,Sugar,103
2023-02-14,Tomato,181
2023-02-15,Basil,77
2023-02-15,Beef,195
2023-02-15,Bell Pepper,117
2023-02-15,Bread,154
2023-02-15,Broccoli,109
2023-02-15,Butter,119
2023-02-15,Cabbage,84
2023-02-15,Carrot,138
2023-02-15,Cheese,172
2023-02-15,Chicken,235
2023-02-15,Cilantro,79
2023-02-15,Eggs,190
2023-02-15,Fish,201
2023-02-15,Flour,132
2023-02-15,Garlic,80
2023-02-15,Ginger,74
2023-02-15,Lemon,84
2023-02-15,Lettuce,119
2023-02-15,Lime,92
2023-02-15,Milk,151
2023-02-15,Mushroom,85
2023-02-15,Oil,142
2023-02-15,Onion,131
2023-02-15,Pasta,131
2023-02-15,Potato,149
2023-02-15,Rice,142
2023-02-15,Salt,83
2023-02-15,Spinach,98
2023-02-15,Sugar,93
2023-02-15,Tomato,165
2023-02-16,Basil,66
2023-02-16,Beef,207
2023-02-16,Bell Pepper,121
2023-02-16,Bread,151
2023-02-16,Broccoli,94
2023-02-16,Butter,125
2023-02-16,Cabbage,85
2023-02-16,Carrot,146
2023-02-16,Cheese,146
2023-02-16,Chicken,265
2023-02-16,Cilantro,67
2023-02-16,Eggs,188
2023-02-16,Fish,169
2023-02-16,Flour,114
2023-02-16,Garlic,81
2023-02-16,Ginger,71
2023-02-16,Lemon,78
2023-02-16,Lettuce,100
2023-02-16,Lime,73
2023-02-16,Milk,142
2023-02-16,Mushroom,97
2023-02-16,Oil,129
2023-02-16,Onion,139
2023-02-16,Pasta,114
2023-02-16,Potato,127
2023-02-16,Rice,137
2023-02-16,Salt,89
2023-02-16,Spinach,93
2023-02-16,Sugar,103
2023-02-16,Tomato,185
2023-02-17,Basil,58
2023-02-17,Beef,176
2023-02-17,Bell Pepper,96
2023-02-17,Bread,139
2023-02-17,Broccoli,90
2023-02-17,Butter,100
2023-02-17,Cabbage,81
2023-02-17,Carrot,116
2023-02-17,Cheese,180
2023-02-17,Chicken,204
2023-02-17,Cilantro,60
2023-02-17,Eggs,140
2023-02-17,Fish,146
2023-02-17,Flour,104
2023-02-17,Garlic,62
2023-02-17,Ginger,53
2023-02-17,Lemon,69
2023-02-17,Lettuce,109
2023-02-17,Lime,65
2023-02-17,Milk,127
2023-02-17,Mushroom,88
2023-02-17,Oil,105
2023-02-17,Onion,138
2023-02-17,Pasta,115
2023-02-17,Potato,133
2023-02-17,Rice,128
2023-02-17,Salt,68
2023-02-17,Spinach,80
2023-02-17,Sugar,88
2023-02-17,Tomato,182
2023-02-18,Basil,51
2023-02-18,Beef,234
2023-02-18,Bell Pepper,97
2023-02-18,Bread,121
2023-02-18,Broccoli,79
2023-02-18,Butter,109
2023-02-18,Cabbage,71
2023-02-18,Carrot,105
2023-02-18,Cheese,158
2023-02-18,Chicken,212
2023-02-18,Cilantro,62
2023-02-18,Eggs,135
2023-02-18,Fish,165
2023-02-18,Flour,78
2023-02-18,Garlic,51
2023-02-18,Ginger,46
2023-02-18,Lemon,52
2023-02-18,Lettuce,73
2023-02-18,Lime,56
2023-02-18,Milk,142
2023-02-18,Mushroom,69
2023-02-18,Oil,93
2023-02-18,Onion,138
2023-02-18,Pasta,102
2023-02-18,Potato,132
2023-02-18,Rice,132
2023-02-18,Salt,58
2023-02-18,Spinach,71
2023-02-18,Sugar,72
2023-02-18,Tomato,163
2023-02-19,Basil,60
2023-02-19,Beef,183
2023-02-19,Bell Pepper,89
2023-02-19,Bread,133
2023-02-19,Broccoli,78
2023-02-19,Butter,86
2023-02-19,Cabbage,61
2023-02-19,Carrot,105
2023-02-19,Cheese,130
2023-02-19,Chicken,244
2023-02-19,Cilantro,67
2023-02-19,Eggs,181
2023-02-19,Fish,163
2023-02-19,Flour,113
2023-02-19,Garlic,56
2023-02-19,Ginger,48
2023-02-19,Lemon,67
2023-02-19,Lettuce,87
2023-02-19,Lime,59
2023-02-19,Milk,117
2023-02-19,Mushroom,81
2023-02-19,Oil,116
2023-02-19,Onion,119
2023-02-19,Pasta,101
2023-02-19,Potato,112
2023-02-19,Rice,142
2023-02-19,Salt,68
2023-02-19,Spinach,76
2023-02-19,Sugar,72
2023-02-19,Tomato,174
2023-02-20,Basil,68
2023-02-20,Beef,165
2023-02-20,Bell Pepper,107
2023-02-20,Bread,145
2023-02-20,Broccoli,104
2023-02-20,Butter,99
2023-02-20,Cabbage,79
2023-02-20,Carrot,110
2023-02-20,Cheese,179
2023-02-20,Chicken,204
2023-02-20,Cilantro,78
2023-02-20,Eggs,176
2023-02-20,Fish,167
2023-02-20,Flour,108
2023-02-20,Garlic,72
2023-02-20,Ginger,62
2023-02-20,Lemon,71
2023-02-20,Lettuce,98
2023-02-20,Lime,63
2023-02-20,Milk,156
2023-02-20,Mushroom,85
2023-02-20,Oil,110
2023-02-20,Onion,132
2023-02-20,Pasta,130
2023-02-20,Potato,126
2023-02-20,Rice,160
2023-02-20,Salt,72
2023-02-20,Spinach,76
2023-02-20,Sugar,87
2023-02-20,Tomato,180
2023-02-21,Basil,77
2023-02-21,Beef,202
2023-02-21,Bell Pepper,116
2023-02-21,Bread,131
2023-02-21,Broccoli,83
2023-02-21,Butter,127
2023-02-21,Cabbage,83
2023-02-21,Carrot,133
2023-02-21,Cheese,156
2023-02-21,Chicken,263
2023-02-21,Cilantro,85
2023-02-21,Eggs,197
2023-02-21,Fish,171
2023-02-21,Flour,113
2023-02-21,Garlic,83
2023-02-21,Ginger,68
2023-02-21,Lemon,93
2023-02-21,Lettuce,109
2023-02-21,Lime,79
2023-02-21,Milk,164
2023-02-21,Mushroom,89
2023-02-21,Oil,123
2023-02-21,Onion,129
2023-02-21,Pasta,129
2023-02-21,Potato,159
2023-02-21,Rice,165
2023-02-21,Salt,85
2023-02-21,Spinach,95
2023-02-21,Sugar,94
2023-02-21,Tomato,182
2023-02-22,Basil,81
2023-02-22,Beef,188
2023-02-22,Bell Pepper,130
2023-02-22,Bread,139
2023-02-22,Broccoli,104
2023-02-22,Butter,116
2023-02-22,Cabbage,83
2023-02-22,Carrot,109
2023-02-22,Cheese,150
2023-02-22,Chicken,239
2023-02-22,Cilantro,84
2023-02-22,Eggs,192
2023-02-22,Fish,190
2023-02-22,Flour,128
2023-02-22,Garlic,83
2023-02-22,Ginger,75
2023-02-22,Lemon,83
2023-02-22,Lettuce,120
2023-02-22,Lime,83
2023-02-22,Milk,178
2023-02-22,Mushroom,101
2023-02-22,Oil,132
2023-02-22,Onion,144
2023-02-22,Pasta,135
2023-02-22,Potato,129
2023-02-22,Rice,143
2023-02-22,Salt,93
2023-02-22,Spinach,103
2023-02-22,Sugar,96
2023-02-22,Tomato,183
2023-02-23,Basil,84
2023-02-23,Beef,190
2023-02-23,Bell Pepper,94
2023-02-23,Bread,127
2023-02-23,Broccoli,94
2023-02-23,Butter,118
2023-02-23,Cabbage,85
2023-02-23,Carrot,129
2023-02-23,Cheese,166
2023-02-23,Chicken,212
2023-02-23,Cilantro,76
2023-02-23,Eggs,170
2023-02-23,Fish,168
2023-02-23,Flour,96
2023-02-23,Garlic,78
2023-02-23,Ginger,73
2023-02-23,Lemon,77
2023-02-23,Lettuce,112
2023-02-23,Lime,81
2023-02-23,Milk,176
2023-02-23,Mushroom,88
2023-02-23,Oil,118
2023-02-23,Onion,110
2023-02-23,Pasta,122
2023-02-23,Potato,150
2023-02-23,Rice,142
2023-02-23,Salt,84
2023-02-23,Spinach,89
2023-02-23,Sugar,101
2023-02-23,Tomato,159
2023-02-24,Basil,59
2023-02-24,Beef,210
2023-02-24,Bell Pepper,119
2023-02-24,Bread,133
2023-02-24,Broccoli,93
2023-02-24,Butter,120
2023-02-24,Cabbage,72
2023-02-24,Carrot,121
2023-02-24,Cheese,138
2023-02-24,Chicken,199
2023-02-24,Cilantro,61
2023-02-24,Eggs,165
2023-02-24,Fish,157
2023-02-24,Flour,109
2023-02-24,Garlic,60
2023-02-24,Ginger,57
2023-02-24,Lemon,73
2023-02-24,Lettuce,86
2023-02-24,Lime,75
2023-02-24,Milk,147
2023-02-24,Mushroom,89
2023-02-24,Oil,97
2023-02-24,Onion,115
2023-02-24,Pasta,112
2023-02-24,Potato,112
2023-02-24,Rice,119
2023-02-24,Salt,75
2023-02-24,Spinach,80
2023-02-24,Sugar,81
2023-02-24,Tomato,163
2023-02-25,Basil,47
2023-02-25,Beef,176
2023-02-25,Bell Pepper,97
2023-02-25,Bread,134
2023-02-25,Broccoli,87
2023-02-25,Butter,105
2023-02-25,Cabbage,58
2023-02-25,Carrot,106
2023-02-25,Cheese,133
2023-02-25,Chicken,165
2023-02-25,Cilantro,60
2023-02-25,Eggs,163
2023-02-25,Fish,177
2023-02-25,Flour,86
2023-02-25,Garlic,55
2023-02-25,Ginger,49
2023-02-25,Lemon,64
2023-02-25,Lettuce,81
2023-02-25,Lime,52
2023-02-25,Milk,131
2023-02-25,Mushroom,72
2023-02-25,Oil,114
2023-02-25,Onion,128
2023-02-25,Pasta,101
2023-02-25,Potato,112
2023-02-25,Rice,130
2023-02-25,Salt,58
2023-02-25,Spinach,77
2023-02-25,Sugar,71
2023-02-25,Tomato,162
2023-02-26,Basil,51
2023-02-26,Beef,166
2023-02-26,Bell Pepper,86
2023-02-26,Bread,141
2023-02-26,Broccoli,80
2023-02-26,Butter,105
2023-02-26,Cabbage,68
2023-02-26,Carrot,98
2023-02-26,Cheese,136
2023-02-26,Chicken,228
2023-02-26,Cilantro,60
2023-02-26,Eggs,198
2023-02-26,Fish,162
2023-02-26,Flour,96
2023-02-26,Garlic,54
2023-02-26,Ginger,47
2023-02-26,Lemon,61
2023-02-26,Lettuce,89
2023-02-26,Lime,52
2023-02-26,Milk,131
2023-02-26,Mushroom,85
2023-02-26,Oil,106
2023-02-26,Onion,126
2023-02-26,Pasta,110
2023-02-26,Potato,111
2023-02-26,Rice,129
2023-02-26,Salt,73
2023-02-26,Spinach,75
2023-02-26,Sugar,81
2023-02-26,Tomato,163
2023-02-27,Basil,56
2023-02-27,Beef,209
2023-02-27,Bell Pepper,104
2023-02-27,Bread,117
2023-02-27,Broccoli,90
2023-02-27,Butter,112
2023-02-27,Cabbage,83
2023-02-27,Carrot,97
2023-02-27,Cheese,151
2023-02-27,Chicken,233
2023-02-27,Cilantro,63
2023-02-27,Eggs,196
2023-02-27,Fish,154
2023-02-27,Flour,100
2023-02-27,Garlic,70
2023-02-27,Ginger,59
2023-02-27,Lemon,79
2023-02-27,Lettuce,105
2023-02-27,Lime,77
2023-02-27,Milk,159
2023-02-27,Mushroom,88
2023-02-27,Oil,121
2023-02-27,Onion,137
2023-02-27,Pasta,116
2023-02-27,Potato,126
2023-02-27,Rice,160
2023-02-27,Salt,77
2023-02-27,Spinach,87
2023-02-27,Sugar,88
2023-02-27,Tomato,185
2023-02-28,Basil,71
2023-02-28,Beef,177
2023-02-28,Bell Pepper,112
2023-02-28,Bread,138
2023-02-28,Broccoli,113
2023-02-28,Butter,135
2023-02-28,Cabbage,91
2023-02-28,Carrot,131
2023-02-28,Cheese,168
2023-02-28,Chicken,217
2023-02-28,Cilantro,91
2023-02-28,Eggs,212
2023-02-28,Fish,188
2023-02-28,Flour,121
2023-02-28,Garlic,85
2023-02-28,Ginger,72
2023-02-28,Lemon,86
2023-02-28,Lettuce,119
2023-02-28,Lime,83
2023-02-28,Milk,173
2023-02-28,Mushroom,102
2023-02-28,Oil,123
2023-02-28,Onion,148
2023-02-28,Pasta,147
2023-02-28,Potato,148
2023-02-28,Rice,166
2023-02-28,Salt,81
2023-02-28,Spinach,78
2023-02-28,Sugar,101
2023-02-28,Tomato,179
2023-03-01,Basil,77
2023-03-01,Beef,229
2023-03-01,Bell Pepper,119
2023-03-01,Bread,137
2023-03-01,Broccoli,106
2023-03-01,Butter,129
2023-03-01,Cabbage,93
2023-03-01,Carrot,130
2023-03-01,Cheese,171
2023-03-01,Chicken,206
2023-03-01,Cilantro,84
2023-03-01,Eggs,172
2023-03-01,Fish,187
2023-03-01,Flour,122
2023-03-01,Garlic,83
2023-03-01,Ginger,76
2023-03-01,Lemon,97
2023-03-01,Lettuce,117
2023-03-01,Lime,86
2023-03-01,Milk,156
2023-03-01,Mushroom,97
2023-03-01,Oil,133
2023-03-01,Onion,176
2023-03-01,Pasta,117
2023-03-01,Potato,145
2023-03-01,Rice,172
2023-03-01,Salt,100
2023-03-01,Spinach,92
2023-03-01,Sugar,105
2023-03-01,Tomato,186
2023-03-02,Basil,75
2023-03-02,Beef,224
2023-03-02,Bell Pepper,101
2023-03-02,Bread,153
2023-03-02,Broccoli,109
2023-03-02,Butter,116
2023-03-02,Cabbage,78
2023-03-02,Carrot,121
2023-03-02,Cheese,138
2023-03-02,Chicken,260
2023-03-02,Cilantro,72
2023-03-02,Eggs,173
2023-03-02,Fish,174
2023-03-02,Flour,113
2023-03-02,Garlic,79
2023-03-02,Ginger,70
2023-03-02,Lemon,82
2023-03-02,Lettuce,96
2023-03-02,Lime,78
2023-03-02,Milk,148
2023-03-02,Mushroom,87
2023-03-02,Oil,124
2023-03-02,Onion,147
2023-03-02,Pasta,126
2023-03-02,Potato,139
2023-03-02,Rice,136
2023-03-02,Salt,84
2023-03-02,Spinach,90
2023-03-02,Sugar,96
2023-03-02,Tomato,206
2023-03-03,Basil,57
2023-03-03,Beef,196
2023-03-03,Bell Pepper,99
2023-03-03,Bread,122
2023-03-03,Broccoli,88
2023-03-03,Butter,113
2023-03-03,Cabbage,74
2023-03-03,Carrot,124
2023-03-03,Cheese,172
2023-03-03,Chicken,204
2023-03-03,Cilantro,72
2023-03-03,Eggs,158
2023-03-03,Fish,167
2023-03-03,Flour,115
2023-03-03,Garlic,59
2023-03-03,Ginger,55
2023-03-03,Lemon,71
2023-03-03,Lettuce,97
2023-03-03,Lime,66
2023-03-03,Milk,133
2023-03-03,Mushroom,87
2023-03-03,Oil,119
2023-03-03,Onion,137
2023-03-03,Pasta,108
2023-03-03,Potato,104
2023-03-03,Rice,140
2023-03-03,Salt,80
2023-03-03,Spinach,79
2023-03-03,Sugar,76
2023-03-03,Tomato,175
2023-03-04,Basil,53
2023-03-04,Beef,205
2023-03-04,Bell Pepper,108
2023-03-04,Bread,125
2023-03-04,Broccoli,78
2023-03-04,Butter,85
2023-03-04,Cabbage,60
2023-03-04,Carrot,115
2023-03-04,Cheese,143
2023-03-04,Chicken,204
2023-03-04,Cilantro,53
2023-03-04,Eggs,189
2023-03-04,Fish,180
2023-03-04,Flour,105
2023-03-04,Garlic,62
2023-03-04,Ginger,51
2023-03-04,Lemon,59
2023-03-04,Lettuce,73
2023-03-04,Lime,57
2023-03-04,Milk,138
2023-03-04,Mushroom,65
2023-03-04,Oil,101
2023-03-04,Onion,136
2023-03-04,Pasta,116
2023-03-04,Potato,114
2023-03-04,Rice,117
2023-03-04,Salt,63
2023-03-04,Spinach,64
2023-03-04,Sugar,68
2023-03-04,Tomato,155
2023-03-05,Basil,52
2023-03-05,Beef,200
2023-03-05,Bell Pepper,99
2023-03-05,Bread,117
2023-03-05,Broccoli,82
2023-03-05,Butter,93
2023-03-05,Cabbage,73
2023-03-05,Carrot,105
2023-03-05,Cheese,132
2023-03-05,Chicken,237
2023-03-05,Cilantro,56
2023-03-05,Eggs,177
2023-03-05,Fish,162
2023-03-05,Flour,113
2023-03-05,Garlic,58
2023-03-05,Ginger,56
2023-03-05,Lemon,64
2023-03-05,Lettuce,89
2023-03-05,Lime,57
2023-03-05,Milk,129
2023-03-05,Mushroom,77
2023-03-05,Oil,87
2023-03-05,Onion,130
2023-03-05,Pasta,127
2023-03-05,Potato,116
2023-03-05,Rice,131
2023-03-05,Salt,73
2023-03-05,Spinach,79
2023-03-05,Sugar,84
2023-03-05,Tomato,168
2023-03-06,Basil,65
2023-03-06,Beef,199
2023-03-06,Bell Pepper,130
2023-03-06,Bread,131
2023-03-06,Broccoli,111
2023-03-06,Butter,121
2023-03-06,Cabbage,88
2023-03-06,Carrot,111
2023-03-06,Cheese,165
2023-03-06,Chicken,212
2023-03-06,Cilantro,73
2023-03-06,Eggs,157
2023-03-06,Fish,211
2023-03-06,Flour,103
2023-03-06,Garlic,59
2023-03-06,Ginger,60
2023-03-06,Lemon,82
2023-03-06,Lettuce,103
2023-03-06,Lime,71
2023-03-06,Milk,157
2023-03-06,Mushroom,85
2023-03-06,Oil,122
2023-03-06,Onion,150
2023-03-06,Pasta,124
2023-03-06,Potato,137
2023-03-06,Rice,142
2023-03-06,Salt,79
2023-03-06,Spinach,78
2023-03-06,Sugar,93
2023-03-06,Tomato,142
2023-03-07,Basil,76
2023-03-07,Beef,225
2023-03-07,Bell Pepper,118
2023-03-07,Bread,153
2023-03-07,Broccoli,110
2023-03-07,Butter,121
2023-03-07,Cabbage,99
2023-03-07,Carrot,124
2023-03-07,Cheese,170
2023-03-07,Chicken,243
2023-03-07,Cilantro,89
2023-03-07,Eggs,194
2023-03-07,Fish,191
2023-03-07,Flour,93
2023-03-07,Garlic,72
2023-03-07,Ginger,86
2023-03-07,Lemon,84
2023-03-07,Lettuce,108
2023-03-07,Lime,85
2023-03-07,Milk,161
2023-03-07,Mushroom,113
2023-03-07,Oil,128
2023-03-07,Onion,168
2023-03-07,Pasta,139
2023-03-07,Potato,146
2023-03-07,Rice,167
2023-03-07,Salt,94
2023-03-07,Spinach,98
2023-03-07,Sugar,108
2023-03-07,Tomato,156
2023-03-08,Basil,82
2023-03-08,Beef,229
2023-03-08,Bell Pepper,135
2023-03-08,Bread,137
2023-03-08,Broccoli,114
2023-03-08,Butter,124
2023-03-08,Cabbage,92
2023-03-08,Carrot,130
2023-03-08,Cheese,176
2023-03-08,Chicken,260
2023-03-08,Cilantro,86
2023-03-08,Eggs,213
2023-03-08,Fish,191
2023-03-08,Flour,120
2023-03-08,Garlic,90
2023-03-08,Ginger,78
2023-03-08,Lemon,95
2023-03-08,Lettuce,123
2023-03-08,Lime,91
2023-03-08,Milk,154
2023-03-08,Mushroom,110
2023-03-08,Oil,113
2023-03-08,Onion,139
2023-03-08,Pasta,129
2023-03-08,Potato,154
2023-03-08,Rice,147
2023-03-08,Salt,94
2023-03-08,Spinach,106
2023-03-08,Sugar,100
2023-03-08,Tomato,171
2023-03-09,Basil,85
2023-03-09,Beef,184
2023-03-09,Bell Pepper,125
2023-03-09,Bread,132
2023-03-09,Broccoli,94
2023-03-09,Butter,120
2023-03-09,Cabbage,92
2023-03-09,Carrot,120
2023-03-09,Cheese,193
2023-03-09,Chicken,255
2023-03-09,Cilantro,80
